HASH,METHOD,ADDONS,STATS,DATE
fef2eaa90e43aa4451657e9af304fffa976c877b8c8f9b337fc3f40197dca2f044899cf313da767a54c67b77812305c28157743617c7255facf976365363d0c2,NULL,NULL,NULL,21032022
f11240283447fa86f1a58986cb068ef07299dd2744fe9539a0afc7fa154affa309f67fde4bb0d23eb359d2d00a9336f9e848ae73959f4e27d7c0d59d487c0700,SKEEP,NULL,,21032022
0ed7dc1b2acea07f06dbac4ee7a7467e645bd81a7749b27433dcbcc581fce99877a633a99ee36122e90e61b357a11164c31be7ed95652ec8b21c0f1302285217,SKEEP,NULL,,21032022
55ab6acdcc5d01528c5e98100752407a185822421764f4d6c91eb19fb050ca9db400d72434b6a9ebc8c6ef3426136cbd63888263b07b6793f2be94e080458cb0,SKEEP,NULL,,21032022
c59b2148211f5ce53ef51b1de899f3e03f889139a325ef27da944de8f5994b6b01138ee493e5433ec29d42382556bbe00630b446558d132537238289dc99b405,SKEEP,NULL,,21032022
a172dad8f679c5b7fb51cb4615d08a60ee841b836e6de7a5556ce627849217da0da1ab792c7429f0579c04f8fb6ae53db88fb6a0560aeffeb547e357734997d7,SKEEP,NULL,,21032022
69e962086fff9a03a0f2897e23d84591676dab81d7f041584de9502df771f5fe6d2403b7555c2261cd92818035e19fbaa2f8429cb67f41d592c4b9c03f991cc8,SKEEP,NULL,,21032022
71e2514a55658fd8cd22fe14398ddf18fad7e682b43a25eda6f26b91c9acbfb20abc0d0b3f1db9ade93652edd8687fb6fd9139e289bdbc1e07d77eee2f53747d,NULL,NULL,NULL,21032022
7c4c74a7d152078a94369b30d1d6044bf8ff0cb22706cd24ad80aad1d6fcaa2702a93aba7215636ad1819150015b656493eff07b9d4ee05ade1fbff10ddec4d7,cmake ./,,OK,21032022
69a39602055c7b695702b504358111410c313ec6440836f4a697942eb25d1b2095c39b4504574496742733e98f2b6813864432086809d367c58325a91363750e,SKEEP,NULL,,21032022
819fa83af1e94818241e4b9988854f26b1171306be67798a1471e6ad4f47106c37e986b4238a6cd86f076ba76880affd7ba5cb3f93bf7c2ba29376167e74e75a,SKEEP,NULL,,21032022
fde0101ad251ce15a5af44aeffd5efbac3bddb8efc1ea7cf5f20e704d58b719436f77633c33c86e0a4fcff90d50f90ac107e02d96bcecb999564c8e571a8c978,./configure, libkmod,OK,21032022
0533b560ee4cb96e08ab4f7209ac033b85594bc355d9b724e7c3b62581bc98533b6270c59a6f354f163b01b0744f681185d854ebf4e1311520411c4ff73a8184,SKEEP,NULL,,21032022
e3b52f2f1981363adb77c92b3b5461251c4c7d598089cb89a7a3f5355a6fac7d1d3fa2a4d92094d8f309c61846d574ec0d77b0d8237e78a1307caeab44dc7008,SKEEP,NULL,,21032022
a4e94057494110f69c9150d313ca319f893fa0b22746f329e3a0947a9b11f27e0a397dcbedd4d9c41bbfbbb5e805808d30586a24727312ca2146e0e338c1094a,autoreconf -i && ./configure,,ERR,21032022
a4e94057494110f69c9150d313ca319f893fa0b22746f329e3a0947a9b11f27e0a397dcbedd4d9c41bbfbbb5e805808d30586a24727312ca2146e0e338c1094a,cmake ./,,ERR,21032022
6f618dddd90673ad99cf7031d7aaac063d7bbfb3d6731ce44c6a13b9052bde4e1691fb23de9c1e215c7913ecffd5c25274b1633bbc7ba296fd0f3740c5f62908,SKEEP,NULL,,21032022
708ca19955debb0c9031760f2644eefb598f60bc676b3e25ca97aa8a909848341ffc01789e1135c8b8b7b6372f8a0c2999b870793dcdb696d4a3b173d9aaa9be,SKEEP,NULL,,21032022
d417c65d50976e32708815ae05ab4186972ebf551dcdc71ed3251211962ea9dfd705fc9931f0c7bc5d74e8964bf083c4a02a8f3492ef69bc4061de85d76cc654,SKEEP,NULL,,21032022
1d30aabfe817019f3380a4034116bd7cbb21e1ba7344ff27f3dc9e040b8a4fb99d3528bf0ec84893d446d9c3aa704cdd1afbd7a8ae3d007ce7bd04e43081eb7f,SKEEP,NULL,,21032022
69cf4e4fae4313159e27e013b73e8fbfbbf59de24ca6c2eb566fb50c8f1ebfc4ea3911aaf1ce62f98ff4dfb3049bbf78456f68de0d1e989382b81ed68785a4fd,SKEEP,NULL,,21032022
56f7d1efe56535961ea0dddd47d3ae2ccda46b9810ecd115d2e4a72f0307a302c2315ae397b2d5214c8c57c8b9dfe5147ab439d56deaad30228dcc8bb525eaa2,./configure,,OK,21032022
56f7d1efe56535961ea0dddd47d3ae2ccda46b9810ecd115d2e4a72f0307a302c2315ae397b2d5214c8c57c8b9dfe5147ab439d56deaad30228dcc8bb525eaa2,autoreconf -i && ./configure,,OK,21032022
f98bee4417e519ea8c36fe953e889cc06783f713bd4bfdeeba8d46dcc69a4cbedeb48b1d75925c0e450c2bf54ce27b59e1ff08f56e2127d1415bebdf7ab5f19c,NULL,NULL,NULL,21032022
42b9ff8873ebcb3996b1e01b56bb7a82050a897e30956128718c1a5e356495c82b434572969748a0024afd0503758d99cd116add2a03875bcc96a2cbd32b1d38,SKEEP,NULL,,21032022
f524f76ddf3472d36d4195a46880d7930caa2963a62ef05b2545fb3b71c978dc890ff15fc60f2e54e2d3e8e579972266e9200a3f645b0dd51d7af1e94120af41,SKEEP,NULL,,21032022
68c5f5419664c2192ab1d9ca599057a4b014ec8ede6471e45b763acc07bcd1503a6c3e13ae0f4c801505eb27a5163fff74b7ec614780713967ce0941d0b76d26,SKEEP,NULL,,21032022
d989c99c27dc04b2a70f34528e143da9b4f3f7c100eae96f54025847ca8fec5a4871aae6f39b4ddd84b9d4ab55518cd514f7edf33b5e68ea5ffd2474f00088f7,SKEEP,NULL,,21032022
cd92476564b32eea063edf4562e9ecf6d47d0944a21b94cdb48a889bfaf40c0c9ed6cc30f2255a87dbeaa024c532e8b3691c7117ca944a99a3ca4a32826a9b6e,SKEEP,NULL,,21032022
67048a8e2713c73877c89872e3349a596f3d19b85902bc41a534b8314eae832554daf0714729eba35a2f6dc1132dd86b2303947f2a3fe70e1c4160b211b994be,./autogen.sh && ./configure,,OK,21032022
67048a8e2713c73877c89872e3349a596f3d19b85902bc41a534b8314eae832554daf0714729eba35a2f6dc1132dd86b2303947f2a3fe70e1c4160b211b994be,autoreconf -i && ./configure,,OK,21032022
67048a8e2713c73877c89872e3349a596f3d19b85902bc41a534b8314eae832554daf0714729eba35a2f6dc1132dd86b2303947f2a3fe70e1c4160b211b994be,cmake ./,,OK,21032022
b976f01f986aa39f88f09c3bd624d0f412d88d41f19eac80d79a112faa6cbf16dc8530fe07398ff298ff60c09770caae2e201fc785c744bfaa7194a3a130d1a5,SKEEP,NULL,,21032022
ab655ce98fa6deedb3c84e47a6088c9d6aab945ce02dd1d1f5915d52d73d269dde0da0571400a0b9b72794204a3bf6b85c0eace95dc09ee750a4f0f77539719d,SKEEP,NULL,,21032022
0b01aad6928434174b39023961358864d997ee4c6b1183532ac7faabcf40a146bc7ce0b4375a79793ee4ecf774f601516c43d322ca0fe85d0fe37dd3919ee269,SKEEP,NULL,,21032022
e7ea6f79a0fb2ccb45299e3a2afe7e30b93b47c70d5136912af816e12c89cc0eb743d8e72fc9177b01159b9f81824b5015fc8cd1c12c97f6c7a2250e734c2559,SKEEP,NULL,,21032022
96d8cbf5da4d8e9b2cdea2beb0459866d7743add186cfb0c27a137643e565c112e626df3c05d9e3042075f1de292226f5a96f9c235f39e22bb8a0f2ab3ecc3e0,SKEEP,NULL,,21032022
64f8a750c400fe167d265f52fc32135954f4537db5f8d80fb974ec734433d089814abf04f16065bbce7b65c9accaf2c69fa13f95ca6c9adeffe90ef48de6b229,SKEEP,NULL,,21032022
b4fe9e1f652fbd476ad968d625740e6e62ea50a3d0f837375c7982ed1a02883fc467413492033eab2266b5b85666bff7d4cbde9bbe53e6f7e4f8e794ebbd74a4,SKEEP,NULL,,21032022
abde0695abdff9515609afebe50fc6bda5a5a2150d52942c9bb0b1d7b37b1cf325376759f74f35796115426c101047c617b481961c7ee1cd13588394864721df,SKEEP,NULL,,21032022
414d0d1cbcc4bc96214cef59afa2395acedaa8181bb67480fbd8bc1c1132b2bd5810eaedfdaf5c6c5a4230f4fa3d489d436a3316d78fa01f0737b44637cc2c28,SKEEP,NULL,,21032022
ef1faf0f191c8ba7a12dae6c16645ad4638571b6b55931ddcb85083d482237fae726ace3e424a3f88df34f15d9ea22d34544834cc13a75c584e694a29d553efb,SKEEP,NULL,,21032022
f1b31531fdc4519c6a282c18d3acba3a1e19ab195cb64fe7beae019bfd2c3327f123c1a35a9701919162a7191b4ec4f253da80cb9394c473bc11901b30632591,SKEEP,NULL,,21032022
d31d4e8aafbff5c01a3c0aaf249872accd4fb5d6b3c0ca137e63d913aac7b57bc3ff98bf38d05c61881586030a0b65b1b58228949802a6c954b10fad48c81519,SKEEP,NULL,,21032022
bd58e8b741cbef1d29e7e3552c944d1815dcec312f4cc36c70e3cad31db8e6c35b64fd5ffd9ec7fd04f4ed3992713a871ae237647c68a4d500c20e99ef535eb0,SKEEP,NULL,,21032022
37a52c9f8f21ee236dc10f94232585b456f5462658b9ae8f2a7d902b889c6e6f7cb40dba17c02a19fce6db871e87c385dcb3f83880e7f2e962cafd3e3e8c2796,SKEEP,NULL,,21032022
16cc7069419331fb225f81b8ae93f5713c51053a7df14d0e74e9b33b55df6d440dadec4c6e3793cf6c204ac58bdd8c4e6d040f9585e603146f9e250374d211f7,NULL,NULL,NULL,21032022
e32a190b2ba3827a1321a309f913673ed4419bc094f1e1be110e11c60d22fa7f2647841a7ced39c21c18d0e91b1e479c3b0a8bf9ebd68d91e0c2d21c7f70874a,NULL,NULL,NULL,21032022
463087785c5feabaeee61285ff4ab4d65cac07ae83d0a89f7826a246af1dc4d961920c2ceb8ee24c88dbc4ee71bbc31587249279f4008eac5e2febbeb8887f10,SKEEP,NULL,,21032022
970871100f9ccd5fd10f511f59b781692eb408657e122260f74616f4c8f61ccd8966ee408b287926047f894c091111fa82eaf462522ac47add5127cf534518af,SKEEP,NULL,,21032022
a736773a14c689fbc56eb3fd759833dc29912d0ec56dcfa4a8aec5b7d4f0e89e27448919bb9892628b633bbe21434ad30eb36d45c7a5b677c83275e6403e1944,NULL,NULL,NULL,21032022
c3513eb4a72f8dfb0d3e218c7c161eb374d6bc676ef0e41bbacc6c664f52739469d3c352c06c23ec426c1cc9579d9f442c6bfc3d11c6203afef323809f1a79bc,SKEEP,NULL,,21032022
67d95f3a42c647df84658890388d2f6503b0a0b0571db9655a1943f447a102e33597cd36abb5298afd3e8db0069134ac35d813f69426a804f1fb08f1374bfa79,SKEEP,NULL,,21032022
222c47a48b22361cb9195550a6476095db7e192262b004c2974a3c6ddbdb04846aa654ba355fd1450deaa80dce8daa8c3b3e4ab17130480d29b34d18619e3a7a,SKEEP,NULL,,21032022
fa5355c4065bc107562ca194080c153ba2433378ebee2732ab3cfde813fb98e31b8abca40ad13e9228d4d30c285e637398f4e09b0ba6aa412cf27d1ee64e7007,SKEEP,NULL,,21032022
9e0a75229edf28b76eae6a7fcaf795a59b2727e5370db79c966bad7bdafbae6c5fb243075d3fca396e02d9d025c42edd02d9ed02eec0885e42b127cd434509b0,SKEEP,NULL,,21032022
fbec5bdad6a9f40ccdcac40c2edc84fbe065f342d03634c1d2aa0e9983b4f0ab6cbc4b59a80b28044e754339620aab7c4e9398241fa8cbbf60262baeb9c344ab,SKEEP,NULL,,21032022
d6ac5fa8646de7ffb54ca00f2a3b0ece2d1aad22731e9caf14e234f29a929bb71469fe50edaaef7af661311e80ad0f1a72ae7e70f561b4e86500d5014244e610,SKEEP,NULL,,21032022
4647e7c341da70a22fd5b48b6642402d97a553613aea5670978f8a92596dc7c2b974d231a344e3c5dba91c7202793ac2a67ce0d0870affa09ee0f3190d0fe0f8,SKEEP,NULL,,21032022
bf5ec7a5dd06713ad5ef8e9f982a1329042d5377b1f56a73bd520123d740ab8e66f8f731e7e9b8207059414601e4f0cbf9ee9def389e11f3aed4ff1d2b43f347,SKEEP,NULL,,21032022
e2c5e5a5f9dcc6a26e18dee2a3e06c21698e968b3b4f8b3f761b49a242d78459b7645b2947f2a27b5e904406d4c39d70ed59a9960ba65294beb0ba6fc2c02438,SKEEP,NULL,,21032022
19a246244633603971ffd6bdf0fb258485f60e9347a088746b4b6d1c09dc1a7cb10ff9c0e2664bead3e2d43896c2ccab60af3013ccdf026b55208a5d9bd1a119,SKEEP,NULL,,21032022
43f70f83b8217e66be53fe9cef956221f6cc550f720a470d7626ff0191ca1b471b9eb83d698ad5b9362f239bc27c6610208acbb4673e0fdce1ce30e7ca6f3448,SKEEP,NULL,,21032022
4af63e7fe45cc45fa7bedc342faa5ec724bdea167943c46561d1bfad40c5518790bf97c9cec7a994a200425dd15211820e4ce4553360906d800dc55c5d5fad6c,SKEEP,NULL,,21032022
8ccdc7eb2d434ea0ff7f7884bb635155b08d5436c5ff0f74ec90394f27c9ff734856d0fd0fca966f700525b357ad027b8c7e453aa474f01552a9d91ae6627dea,./autogen.sh && ./configure,,OK,21032022
8ccdc7eb2d434ea0ff7f7884bb635155b08d5436c5ff0f74ec90394f27c9ff734856d0fd0fca966f700525b357ad027b8c7e453aa474f01552a9d91ae6627dea,autoreconf -i && ./configure,,OK,21032022
3a098ce9d638e6f2babc80e5407bee4cb723d7fef875968ab0a2742df117fb17492f991062351a72d9318b535a76c89a42e7472edf97616698d08348e6a878bd,SKEEP,NULL,,21032022
98b3a32dacefd587efada2eff21d9861a5e806e1e14ff8715b33bd521d3f218ab595e7c61c42bd05a5db9e48af7c647d8525b5298e5cb0ecfa19e0572b76560e,NULL,NULL,NULL,21032022
37f445205e5db6c56d73a890513d9227a252fa3d15fe39c772811e7a2fff2bc594d2c0949142e30c3123bbb1a0be40252c96275a55d9948e4e4fe1bbbf87a822,cmake ./,,ERR,21032022
cb229520bc9c58c2f6c3380e9bc4354c24fbca6d579007fcb5eddbb163b252ece80abcc4af2060454be092fa6a86cb124526d2071942f6f3685dfad7c9d28480,SKEEP,NULL,,21032022
b005c113e001895c4ffe2d6fadbd459bd9e6163da6230dc4e611277ff79801d7f9fc3318e0a13b131535682a97e03945e9edec3489404715ed1c51a7a50e5e44,SKEEP,NULL,,21032022
4e2d3e6c44aef55d540d57b75f962ef69f65fac83fedc0cdac378c1a2e04a6101364545372c05ea6b36ee02601db3c26fa7571100187b69c89715a7bce8d11e6,SKEEP,NULL,,21032022
7ab65ef0a6b5fecba2c0dd54fff42a578f527005081e8f4c54f5fd49e475c608fae2243ca73fd510133dd711eaf4257c552ba8002b9874dd163078de0d4ce7c2,SKEEP,NULL,,21032022
daec3a0010a9564bc8901e5e5b30ae5762b6b6901d99262cb3b59695779adb23d52b3141bb8115b69dc62922d88cbbfe8a54788ae402e2ffdb2d39ddfcc9a358,SKEEP,NULL,,21032022
dcf4db22b3a18b2cb0904d23f3618ff6819c4154e523250cda4396b46f25ff4f9bc072bb7a3f88145c4857f96d358f0164f114df41d4b33d7f53c917ec3f6180,SKEEP,NULL,,21032022
c49ec0516620923b03b63147012617db26f51a97717146393e8f58322741f008d49577b8ab7bbba8160bdc2be75a445f58e3ada7a9707fbd984ffc92b1d92e97,SKEEP,NULL,,21032022
0a550c39289b27100808541c76a9083c8ff36afe5e77a036f9d097fbb7c28d4be94d7137f5cc6e18e3351b1ef747952119eb3e0e6ff2f0d7e4259f059faeac74,cmake ./,,OK,21032022
a48121025673271266ec3dcec3d18ff95823dfe0818aa84ab170fe03aa87e270a49b46321a2da37919c0dac50d0855f69037fde7d6d3daac2ac338798eabc1f0,SKEEP,NULL,,21032022
9bf5cbec37555e907c9859d18db162fd4785be1e31979baf7b6e7762b4450e450ec9d9e2993f816f4b0c7770909932499e9880ab950a1511343f5e0a58a50eca,SKEEP,NULL,,21032022
a2a31619a4b9ffec8c54141ee565649a2707e5b93b16240cbe2dca802a8c92ef1674bff0a85f3fde0750fb89e768c6d6b8d254487951765d4a3ce3fb1836e06d,SKEEP,NULL,,21032022
2bbfe918d4fc9d4e30c15cb1ff2cc2825271c93578855b96cd86f5ef717ece9dd96c98f3bcbbb4e699523be765932d2b1432a97a27cbe7a4f8bb88d3c2afac39,SKEEP,NULL,,21032022
3537c17ebfaf82717e423e39acc7bf80c8ce748ba30575a4ce972caa611bbbc41933200048e1deaa3ecc5ec79f48c9b9b53492499c1d006b529784ea96de65b1,SKEEP,NULL,,21032022
81512006d33f4dced9097e8be8c8d796136b3efce59cb0fdc3bf23a1b814125396a378442768b978d357e5d236dcfc9cd7fa9631034d3565d6b5ad1ddcd5c0ca,cmake ./,,ERR,21032022
1bdafc0645469ba7bb6a16c8160d7141f3e446849501f720db96590afa7dcadd8e8d42ae532530ba59e0868398465efd8cb4b0a08d31e4b871900ca9bd7dd5c7,SKEEP,NULL,,21032022
d2e40ae30dc493c4daf867fa65c76d5f9930a864b1e6fdc2b6af7af2a7ea3c45f184551f4ab240da0d0ab9394f51b80a4b13e562f64d1079e134822959b13b3d,SKEEP,NULL,,21032022
a082006ca51d7691022fca18d7b6b36fe8ec4d1930eabb82fcb5ef5d504b253021f5ae5db723281a00934d1d140c2d98692020dadc33f0e87c46f44e2e014366,SKEEP,NULL,,21032022
06ba1f090aa4fc76a4ec1500e2ecf8ab26c6a4fdde6cee2038f5e075b62571429b04caff6f33f36e4cc71a6687a34b1aa61905211a3d5fb7a509dcd491338353,SKEEP,NULL,,21032022
ff920d57ae93f8046be45a3e4a13f4a0e20f6e1108dfb6d69ca5ab1d6a5096f584d569d7d5f3bc591f5d94163e71d5d0c7c3a82657f15968857dc113748ee9a7,SKEEP,NULL,,21032022
91882c4379a88a239c14011fc3d807ff8ea9fe78b75ca8804f10f5dd348907c32c0497918a68ebaba6dbd7c266034480899b2c2ceb2e471896bca2dd38a94b60,SKEEP,NULL,,21032022
14cbcb6f5240e2d40dff27e41f8fbb8ab59f2652c5e3e111600617a4bc053ed4655cb8902b63573398f516d3dccac2e32750e1e437f1308b60284cc390c91b11,SKEEP,NULL,,21032022
eca948ab98101ad02d0ae551092ff3d0cbbad9e7b74ce838bb92ab411bbd27b543cf537bc19c04be40b3336cde9e74be99d37cd4cd9bd5647f7e71b596792aa4,cmake ./,,ERR,21032022
a64bd5b60f354d38885cd6c2e8c22581a72fc1919cd9d7ed36dbdef15b766e279bcce1bc40b65f7cf954c8a192c714d053cf60de3d212efce4559a0949f45705,cmake ./,,ERR,21032022
1b30e390c70791bd27fbac17dfe5d0fd1f97306b7a5782ecf46d97bb991946ddbe3620cd2b0cd674c657b288c9e03756276dfb6114d81a4fde05ba4c39f740b3,cmake ./,,OK,21032022
b77576f1fe61adb4c9263c730e600fb7bea391a57b3f81a9ddd090965884a6f8f6f9c390100c888b0a23205227b1ba7b443f978b9d57f42d9df110c7ed554166,SKEEP,NULL,,21032022
b7df5ff768a55fd264a43d91eb2f1738ee4ac3bc58fbfdbf6b83baa33326f62e99fe0e7cd91210613ec4293f4ebe9d1853f949c609cb7ba426b88153779922b3,SKEEP,NULL,,21032022
a9be206d8921d21498e00c92405f2152812a62cca68cfac4f7c4975a93f11bc6450a5eceaa6492e4a016dd74f9d238cdb131aac1e4ec3889c6e76591573c3f9e,cmake ./,,OK,21032022
52d028b12506e776b0d7b8204dd4ed2f4868aad9705beca26ff570712d1c367751b630c1cc3465b6d9f29b04e54dca2e5a0982505b802530c4f929ca7876a2c3,SKEEP,NULL,,21032022
d8ab609adf9f406b500f23dc980ac83622bca32ec44a42921fd08863c21406ba152b07334abfb9848af4cea0218bb0734aa8985edf62ab4b59662e176baaca2e,SKEEP,NULL,,21032022
8f2e2f13a542dc941db6c91c617f73ee50234ebe10acd8d345eba5db024f179050730ba0350f844ed41fc5b92ad9208c3b6cada96473fd3e858df83eefd65f36,SKEEP,NULL,,21032022
f7e3881219193a5784bbff611c3bd5e6315ab7264839f07219c0d504f4eab96246eaa889588f8cafcb323947af3669fca249c01aa20f665dd819bf7782779efc,SKEEP,NULL,,21032022
04794e280af84e56118304569dc7f586fee981513f840306b0157c1d650c7c29663e864efedd99bfe7d066e62bb2a0982e322bfd115dc19587dac6a3bbd9f09d,SKEEP,NULL,,21032022
ce78f9c2b0beedc4d4312d33798339a8fac1e3923519ab75f530da3dbf35ec1cc48db474fbaffd65d621902b52b461ec015be39e9a9b1581b5ea8cd490781a66,NULL,NULL,NULL,21032022
8e7f4cbf15e86288cf9f01e98cc396f4f3196d925d9e28e4022e13e76f6837ff918aabd3f360877ecd89b5c039a3b5481943c21d6dc589796818713f5877993b,SKEEP,NULL,,21032022
22bd52d0a6d8fa738c2932de95f8649f9a17dc90a6aef5233ca9f95691ca995c3df06103d2c00c132c1d895db393adf6b282c0324d4b6f85087a44dcc898bf09,./bootstrap&&./configure,,ERR,21032022
05867ec70acceaa01345df251a429b2e9c6e7d273041204c26d87b7679e4ebb4a2f660e354a9ab7f180b1e47a0c0fe1f6bacbaa095d38f353477a637e49f0fb6,SKEEP,NULL,,21032022
6750a4e39965e00115e797f1f5d5f18faa64baa6ce8c3dfee899c05ad0388e8d605a48b33e81a87b9d17e89d996d55c44b787be9e55ada93e98ab9a8e7e17685,SKEEP,NULL,,21032022
7cb21db4df5bef853ff3723d04c310f7abc5e908dbc551f0a63df54439afc69af21977065828cea9cfeb0e70db8d7b7884a5ec0698706ecaf4484755322fadff,SKEEP,NULL,,21032022
d37c386f06ef6901f6162f18e8e66829f99b744b9a4be2fd3ced9c6d02de88be0906f50123fc8a412c91c87ef90dbca6155cbec1f6a40d9775d260f07e731db9,SKEEP,NULL,,21032022
4d732845d0e78dcbc88c4dc05d94cf9b6c3785d60b1ac8df8988752989a87e2ffc849d259d3e463eaf4377d32ba84e6f8510cc0e693660b3a0b2780aaf9473f9,NULL,NULL,NULL,21032022
6e75831e4defe43e24d34395427d72272817f02e243529ab113ab63e867433d6f6a498212a552c3035842dd7a7f6a6885495cfe9484417ce8ae99e41a443e991,NULL,NULL,NULL,21032022
9242ed5e39ca0883d70ead65b5567f446ee83e61298e2053b4ced5385e97d6f9e662116af9dbdaa561deb2833f2de4dea3c20b88816b138d7bbb72005947d3bf,SKEEP,NULL,,21032022
dff47e6fee7128c1a4b0a47da79a93f4150966537874e2843e5d23835424c4ad32872cb91ca72e7cfa10cf6c7f4bd23a7859aafab9844b445430f0179caad4a5,SKEEP,NULL,,21032022
f8266ceb1316e45e19704997b83cea2f61e199257c74ee436788715bcd4f2685504e55f9ceb30e141cd3f9103a8c582102769006ade12c9b43b68e94f70bbd7b,SKEEP,NULL,,21032022
05aa7643f0baafe9a902b4d54baf6b885115d2e7b9b7c247595d3f82d0553f05c7fe3d5953c4d19ef699834c018a03648f44ce629a6b3ec1e9f043d28dbe22dc,SKEEP,NULL,,21032022
5d1cce5507c17d92c0f25c92e999963114ad63f13a920ac51970baf3cea041bee9adb7d427d44515de04bd6e9ee0cf21087802e522e43fdafbd66b0f034537a4,SKEEP,NULL,,21032022
75ab26f8cb0f3e1504b41835d22f66b1198fc59a61304d1c030d89fa7a3f76c2ba07f8a33f588321839cab60af7dcea8facd3fa89a1a56a5da3a533d7960fd30,SKEEP,NULL,,21032022
01009c6c60207b12399db96884f62ef3eec2d98856060ee78b58333161332ee40a4b1e490b6f3f5f66f2271c9729dda8f556c66d8efadef13a6148f47fb79588,SKEEP,NULL,,21032022
843f700d4f6daadfebe6fabb6207e332b887fc71f43360618741e2f7deef7fd6cc25660d9b6149ce5cb64894a6238cb9c9cf7736cea926df8cc6ba995a4b87b1,SKEEP,NULL,,21032022
7ca88e11da3e456562f6d83f54524212582a2c5a4d4148519380060878f2b8407c5cc180ece69494e0369f7f78c07e70af5cfa36235e3d2abe8ce8ef9961c07e,SKEEP,NULL,,21032022
0d41c0e147350150472a37eed440e1ff86d3836a0c3c19ff6f4604f436c8c6ffa2b70b62dc04d07afab366104ba580c250da8fbeadcdb84bfc34f498bdb513aa,SKEEP,NULL,,21032022
0dcc629bafbc919c875b974659c300aa4ca96eefe57776a443ef55325acc94326eaf8de4741e8cbbfc45b030c0f23d51f1d4fa5ac01c96ca9a6bafcea171f000,SKEEP,NULL,,21032022
5b2554037d51dedb840c703cdf14b54103fcd6a0dd390dfff776e148bdb70c49f64ad897b7b68783e80755ba9499293dc80cdb53ab28713a8e6d5510e4fd485f,NULL,NULL,NULL,21032022
be8c0f713da9a5b8f4b479b4304518cbc9800ea0e00a38f347ef368ca351fa2313b246a6e99f7f0b5bca3910b1fadc4984592f6b182b90b2acefda1701eccb53,SKEEP,NULL,,21032022
6be1c718330ddfbebcb8a767e2d38f57b1a4b70a304db421e52b0c6e1166a798fd779e937fd89ac146490b5db1f454f043cd0f64bc9f8e7c2583e0fde3299329,SKEEP,NULL,,21032022
9c14ebbd93b23e70f0e0b72e7b7e8d9c7c02779cb769d015dbb33fdecccdb10908bc8474a17faf691ae6f2fc65b4a13b36d9b387ff92a10efa63f4f1e26a803a,SKEEP,NULL,,21032022
ed335c4ea9db77cb908412da81938e0e65e2dc6bea8f7c3272720e39aee37d88d99052b807cb4af11fa526684956c68c0d81e22e9cbec828092fa43b86018d63,SKEEP,NULL,,21032022
60b745c02a6dedb783fca8c4e63f3515889de95ede7da9123fbf9946f0e09871cb39574c21241b2daf6261caa74796cb93fa2d0b0de02bd5b844c59c60e53a6d,SKEEP,NULL,,21032022
02878a8c192150a9cb1a44e6713e559d8245d611a705d7a8ac64f07d6f3d8e79ed907598d9fee9eec31f90ce69ebf50ea1a051e9d0b2f604afdd2f3157c7b374,SKEEP,NULL,,21032022
0978d730c6f61af4d50c6c7661fd133609a4a43596f353dfc590b5645bbdba7e286b2e6ea949f6df82451c99703f16fd0f74e411e95d81c7763b436d0d2de03f,SKEEP,NULL,,21032022
bdf2e762575cbec28b4d22a4aa090ef1ac80362474a577075fd4f970bb4d4cd3a457ff091a9d85b6ecc1f3c2cd70277d91661550eb3352624c80a7e64ba68d39,SKEEP,NULL,,21032022
8ad24c83e52a57709f3cc0af4ec99740c7c99a44e7732704d33de6e5a8130010cfbf3983c58dfe16cb839b3843d5e4e75a3c5e79df0ef42c04246a558b1354eb,SKEEP,NULL,,21032022
6422f8f6c490da3581c2d34fd4748eae5bab09b6e2095ff6fdf56cab6ccb50b08c49d0d331ee932e59bcad7179517e7917a45025a5aa0d7e61c72ce2b26db979,SKEEP,NULL,,21032022
a029f8de286361bf2453800e09e5bfdf6b14d77531163154401c041ec1c8837dc9dae69d82c7bad61380a9ee6f075d193aff3b1676957135c11ccffffa198fab,./autogen.sh && ./configure,,OK,21032022
a029f8de286361bf2453800e09e5bfdf6b14d77531163154401c041ec1c8837dc9dae69d82c7bad61380a9ee6f075d193aff3b1676957135c11ccffffa198fab,autoreconf -i && ./configure,,ERR,21032022
a029f8de286361bf2453800e09e5bfdf6b14d77531163154401c041ec1c8837dc9dae69d82c7bad61380a9ee6f075d193aff3b1676957135c11ccffffa198fab,cmake ./,,OK,21032022
269175ec2a8260328a325ed0806b11459bea49ab9a5e9ffd2f57b68f1287f06e3d889a1988d469819b9de1246113ad12ee2c00508956c8e568669efa803a8b39,SKEEP,NULL,,21032022
dc838d2b8070647881212e89717979d912bf221bce108ff8c4543a48aac1ede2df0f71361cd6e621011b424b32749ba230a23d34158c49d8764723c3d5ffb40d,autoreconf -i && ./configure,,OK,21032022
edd91a7ec6aaf554518517b761042234d82e04c6ec5f596f3b0c1137db4a2be18641847b77d6d5cfc1c4b88d43708347070154b5f2f26618c9d1dc3ee53b6ff4,SKEEP,NULL,,21032022
647eccae94fd9da7e7563e6abfa88e99abf337fffb2106223dd58b560038ea0d739bde7dd00e3c69341c004abdbbdea4f166e83309136c6507b7ccc1c4b10d08,SKEEP,NULL,,21032022
