HASH,Assembly,C,C++,C#,Python,Java,Ruby,PHP,Go,JavaScript,CodeQl,Other
96b3207e412a881a6d94fb41480baaebe6240a994a48ec7cd687f24557b1696d024a10079b0ef5f7342c52ef0fc705d7f619dd212383e7fa111f6d52c561477a,0,96.72,0,0,0.11,0,0,0,0,0,0,3.17
44b7f19e9519af8d68cb7c503bcb0308c4de5bf39e30542878b30ceaa81f6e815d458e7322d3aab6328ce4986e2c189b925bb0ae3062385fb3c2a41926031bd8,15.72,76.34,0.31,0,0.2,0,0,0,0,0.11,0,7.31
4ea14626f5b9d040c2112faf81c16ddeecfea4455ea3c189f9bcb4b28ed9b494a66299d4d3c42acf649becd2a08429d3494797c97acafd5f576733c4e9724388,0,82.01,15.32,0,0.39,0,0,0,0,0,0,2.28
16b774f1ba3a8cf46a0c2a4170abe1cae17b34945bdda4abb10872078a54e17af00c77e559166894e1520f1277c858c981da0741f5a27d712bc2e7051813af0b,0.35,8.25,0,0,0.06,0.38,0,0,89.6,0,0,1.3599999999999999
3b1e3151c4f9de34e02fcd01c3989a54ada0853e22d8357819d7c87b97762d1b801c4666cc21bd553c0b4653b009539827b87a7a1c8ebdf87ff8b4640eeca24b,0,96.43,0.23,0,0.39,0,0,0.1,0,0,0,2.85
387dba63cc6026218a9e8dd27d9e09afdd914cc55ff1fda82b61b81585ac9637174fbf891317b46a3d17b815d3d8361bba8cbe92c4b27be828868b32ce0084b4,0,47.41,13.0,0,0,0,0,0,0,0,0,39.57
5109782ab7c2d52084f2c44dfb0fd8e74262c620b21646441558c10e812aeff179fdf54d2dec51f345e27596d5e839b5bf2301b781553cea3964bba0e43ff8f3,0,0,93.18,0,0,0,0,0,0,0,0,6.819999999999999
eb4cf424a7b2e085b3068204de2f474343e6f11b22dfd3994d3d1af063fa0c5869adec6e186e6283de17b4cb0d53a29fb81792ce406196fd6ec0695b744aa329,0,0,0,0,0.1,0,0,0,99.64,0,0,0.27
f5254d0929ebecc927c35edc4f4a1bb731f0baa3fb499116e1d415c9d46ca6aa48e70fe5a88b7a78cedf6f77c75db497d98fe0a4f38c5af0782b7918d0722c6a,0,0,0,0,0,0,0,0,100.0,0,0,0
8ff6e5b0d9801f3fd3f1c363bab872b44b995b649068690d81e7d0a5ad4cd8e4833b468d75afaffa84bfd7496f63782339e60e3430e892a3f8a22cb67153636c,0,0,0,0,0,0,0,0,0,0,0,100.0
8abe61c5acd6d72218808dbe58a426066a5c449cccd8f36ea3267cb236bd9b2d958d8720f2e2742a47784c656c18503cef4d91a71a3581afb7a7c1938ac6561b,0,15.61,65.55,0,2.71,0,0,0,0,0,0,16.139999999999997
23ffeb8fc6243ccf5859afa5bbacf34d94716fbfd04898b5b14c87c315cd98ded3a8d38c0b3607097068fa06fadf1ccbc83ab60609d754c87e2d4c2d3552760a,0,0.1,97.11,0,0,0,0,0,0,0.53,0,2.2499999999999996
45276a5e65785f523da4c7885858bed846523312c9a8c90e05e88352b8f802fd3953df94e090af619a12b5d0dbd65beba40217ce796e0cdff20e48b05d22778f,0,94.41,0,0,0,0,0,0,0,0,0,5.59
0c0c142ba344f463d1c4d5603b99eb110f84659dcf94f06d426388b1087298b1dc7d26ed92cd05fc60200db349086b7a77e1a2d637d9be58f80bac923629a072,0,0.63,63.01,0,1.95,0,0,0,0,0.14,0,34.29
e5557400fdfb963c634dd6ee2e0c6aa630a52e919d7c68bc22ad7c5716b36f08d5efef8c7409f9579c1eed1254dff69b3eb352abfc4acdbb4c2f10e3c506c250,0,90.19,0.94,2.92,1.81,2.02,0,0,0,0,0,2.12
3c23b79062f4c6d8d8dec5087c142c1b1ed768e3875db8a0dd78ef55c27d59282c748bbd9a9ba320f00dbc5b5001b93fa1ac5b45bb83226eb8caadaa08cba5da,13.09,84.83,0,0,0,0,0,0,0,0,0,2.0700000000000003
a7bd1dd16f5e61652847b6e277fe223e49a3a6fcfb628bd241fb1baf503848e1380a0e6b00a7fcc6a2b4a9bdc3fca7dae638bbc0c4040128b305c5364f4c6651,0,91.01,0,0,0.42,0.15,0,0,0,0,0,8.43
40c9020401b482c438f7af204eeafb7faca88be1c5a64a11e6e3d4cf9c197dd46001e077e8b1564c4066e909c64dd4621d17b9e50fc63c8905a82f69bd36901a,0,3.83,85.42,0,2.74,1.93,0,0,0,0.58,0,5.499999999999999
6f3d9e7f430fb0429e9ca8eebb4f735af9acf74d23d2d86aba01cb3c22d32cdd47a308f97d34a226b3ceb40b75c370515a98f8f4b33b699d2ffa3e8f13bbad56,2.8,88.12,0.9,1.1,0.18,0,0,0,0,0,0,6.909999999999999
70b003557cbab5ef237f5c4f7c65613e23fde271f76981b6a48dad3cb3e1b4c3c603d264d8578d2fc9f37dbc467da22174aa45fd138202e62f737caf0c499ae7,0,0.0,96.25,0,1.89,0,0,0,0,0,0,1.86
baa38f04b5f61fa90b7c6cf37c1f646f3f7b548537677eb46c26a752068ad21319e6bc639171241b1397790782cde0e1ec96616207ae9be3f020646abf4694e8,0,84.92,3.42,0,0.06,0,0,0,0,0,0,11.610000000000001
7070c55a94b0092a2f507cb8f7620430106dfb36d286f223400787048970651f4023886ec670ee8c9552f34e470dc92aa2ec4700b8de120a6d4c72b2e2cad566,0,0,0,0,0,0,0,0,0,0,0,0
1461a44ff69e4269f440bf9ea4ebbec855634e1416bc7ce9dbf4939fee20fc231699853063433e3c4e64bb2d821b36fbc91653d9d1046b7d79d0666ebeb5fb8b,0,0.19,98.22,0,0.03,0,0,0,0,0,0,1.55
dc6b9c035f8c55976a49501065285673eeada61f0e9f22727d75d54cf6abe4dc8915175bcea4f1c875cf5dbe4ca2d76a2653624590557ebe51d0233e8d4642e7,0,0,99.86,0,0,0,0,0,0,0,0,0.14
9f682380f3c2dc35a111b699d1f3550f4673ed725fda7d480d08d6b15b80ed0b497af41d91794800975a5b67baaa0d3c9dcd97039bf8dbd307e20497fd2a1a9a,0,16.62,83.0,0,0.12,0,0,0,0,0,0,0.25
5a6a3df8641499c696c11c22be9fedd66af2950be422aa35ed695b49c27c37e10ce5958aa05cf3b8b6dc883d54a0ae171b71b5b81d020573c10ca1cf1dcf3dc7,0.04,43.62,29.05,0.01,0.36,0.02,0.0,0.0,0,0.0,0,26.86000000000001
29397ea7a7d593e967b427e4093b590babee9498317a77fd8d105e1b36e170795d7db0c1f89c834380062197ef33d1458fc578dc3cd5b2960768e7262e24db1b,0,86.23,0,0,0,0,0,0,0,0,0,13.769999999999998
ff28a398b02665ced068583ddd81710dca0f1f50352c7327b1cf694242097625ef550b584da8b814a69dc5de40f5807e0b5239166ca759719eae4c385e461eda,0,0,0,0,0,0,0,0,95.51,0,0,4.48
4bafea43b6523c6e5a8f24b0d9a5c1d82913c1b65a94d324222d9eb6ffee18478ff0423c03d005d614e6ddcada849eaa7f6a5aef876108f5d6c12da9a4194cc9,0,0.61,90.85,0,0,0,0,0,0,0,0,8.54
f692a45d14a342bdbc2ef01874ebf9b1c9537bca1c8211c8c63179ddff995ecc115f337325716020ffb9dceefb2f805694561cb2468d01f5b470dab3f39e9716,0,5.3,54.5,0,29.83,1.24,0,0,0.23,0.05,0,8.86
0ff3a3b38b8180290b8644af9ee7daa042e480320c742d8f8cfeb8edabe3077d07ac3cb4893123bf4ce425941a73f462636a55abc6693c051cf237c6cf4d79c7,0,96.01,0,0,0.12,0,0,0.02,0,0.09,0,3.77
0ca80018bc168c461e02c2a715c320311464fb14507781d1dfd294e93a159dee9aa5a19ba4dbd0125b1b783f837572a7dbf35767d93f08b930028d0779439e8f,1.59,0.46,93.99,0,0,0,0,0,0,0,0,3.95
56e16209f20e1c187086f51e36d698f0d226aacbbf7e28ec5beec745354993c3d30498d9604aa1115ab66b0a6792c14ac70e9e555a2fe5c59e1bf7e138e46d50,0,91.51,0,0,0,0,0,1.83,0,0,0,6.66
6676446ba81da94e2b1c29c1c0e09540e5c70f7660be68e3e7078720191fce1d3cc81b31dbca26ca0692582ae49a5a004860831159c0051d455bac1b23d76ae3,0,74.86,0,0,0,0,0,0,0,0,0,25.13
6ac49f7ed6332c5b37970411025c3d4dd15b4c3009dbad28a5fad463da6900f8b4d08d2a32ae4735c4aa869209e71004ba47aa12dc31893ad6f20b5e2271e5ee,0,0,0,0,0,100.0,0,0,0,0,0,0
bf68746f5d1d86c157c0880db010dbaaff2028e8d216236df9e286fce7f09a3147e733d74d277169f3b35ce2b9466dd1fe5fba1d0c6696ea6909fb3d5d1fe840,0,0.34,92.92,0,0.82,0,0.01,0,4.24,0.67,0,0.9900000000000001
9ea313350e3e8baddc825b340e7050c72d771d0b36680a265a3ccd0391571988ee2a121684eaadb00354b366057e0850b4a2622855b74060e7819691b21052ed,0,96.7,0.15,0,0,0,0,0,0,0,0,3.15
dcc129dde37fd9c116797898d4b7879a072d0a28a501d162ab91177c7f1c8d74953d8cd6b1ee3ce0c5081f05dc15bce70cb22d7bb9bad42f57b266cd2ecb4c5c,0,0,0,0,0,0,0,0,89.4,0,0,10.600000000000001
21ec6aca6ff73fdb07873e4d42433b4ac60881557a006f6906bb553d054d890c63e55a5983697ec76f30e47c4037646f1967c12d7044c0d3920fb5b11a6a1d61,0,1.06,96.07,0,0.01,0.94,0,0,0,0,0,1.9300000000000002
2e60c5848e77e6df97b734ed1fbfe7fe7ef1d4f379dc071b63b984c25d3981bdffd88c6a9ee6fa72d87c88255dccf9bc54afbf69451c907f61339a8a8be65e38,0,0.22,75.67,7.78,0,9.17,0,0,0,0,0,7.16
f4e35b11a7c55e19e2fa997b7988f1ad67496e0df5eca8e625e702fe32255eb6b0209e6639923f2c0e1c6d425b01477387a10f6a39a9e4b3af28ece5dc630d9e,0,0,0,0,99.44,0,0,0,0,0.56,0,0
b4fd8c068fb03c67e5e7dd4af5e6dd8d814d00848054fa5e5cae5fca826648cbf4f8ab2779af76b16467d02b04d527ce75374f9e2300280a9735d678e49a670f,0,0.11,89.78,0,3.99,0,0,0,1.28,0,0,4.8500000000000005
4a94c68a1e6f759fb35de3f57cc1bb0a1a88157ec3f13976d14fb14d68bc96a8909ecf746190f3a39948777cc11b8faa3ba08d4c2b3795f8e3a8c4cc68afc636,0,27.31,70.1,0,1.07,0,0,0,0,0,0,1.53
926b51ed819c71170e3e6385874b5a6bd8c1699edc22c53833fd99d486bcc58a1f7156062320251dd221e601117659dca120e9f1c346865846dedf55386f7e12,0.9,83.3,0,0,0,0,0,0,0,0,0,15.8
f4e14cfcd916c5f638dbed4ea9a7296e3c638666c8a7cb9a032c369a91891e60dcb9c90e656be1c9c7fd2b0bc57a25dfb8bb5f599bfba69d235cb8a553d2ace3,6.85,78.87,9.84,0,0.46,0,0,0,0,0,0,3.98
23bd5d87cb05f04df050f9623c9b5dc18fd869241c4a71657010e62a9f423b00bc42cc548a5c4109107bef06cfbc636636f425b0f7ed96d190ef875d4c25abfe,0,0.08,96.8,0,0.39,0,0,0,0,0,0,2.73
a340da518c9c3779eaafd13edf6892746bab9f9c19950bb8028ee46bb520a7d8f965fb5ec5a3ed86f748b042d57cb4f9df00a7707af4aea7616adb7fc213ffa2,0,34.74,63.06,0,0.43,0,0,0,0,0,0,1.7600000000000002
decde343e2f517b56e1e57ea003ad12c9dc0f226cba06bf8fad9be64260efae8ad781ca4e6c45b24ef7ebdf216de6a1b5fa5ded281a8d797a4befd29243194a6,0,0,0,0,0,0,0,0,0,0,0,0
daededbb85f4cf415a541878220b9db4dd3a1166dbba97f6e52589281711ec64ada3e5d73ad00ee12ac08e530295d8e346b03cdbd6f8e2836e02d13209f6622f,0,0,0,0,0,0,0,0,100.0,0,0,0
bcd75e37e1d5ba597d7aebd2e0ab428e1bb88642d36035aa5195d113975a93f79e499ba88db54b9fabbdab1be8bb021d6ba93f2705fd3fdfab934e1c2f14b210,0,99.1,0,0,0.75,0,0,0,0,0,0,0.15
53d3275629fe6eb4d20add83ee72fb8045fbd3d49f1b1f420b0a57d4f4ca46eea8906cf3e6b4126dff13b71517bd4d37d9e8283cf04fcb30095053bfa5149cea,0,31.6,34.71,0,16.99,0,6.82,0,6.03,0,0,3.85
f126061d7255e9c88c348ec9be9bfc627eff799c88bfe7b4fe688a0df4a52fca99b973031ffa6fe608c436f1825023a6faab12df09c02e82521c850aef46afcf,0,23.96,76.04,0,0,0,0,0,0,0,0,0
bb62e7c94f22c542a36e52fac06458663c000cd4231688e6bdc192407c2d7300c0616596f826b8a8fa44b389c2870c9688b15e9f47b99f31c4e93ad87c1ae03c,0,1.16,97.61,0,0,0,0,0,0,0,0,1.22
895c34a1263a08580499bda22bb7bb9aaafc7b2bbad099b722209e5f212bcfc15f94b7c27a4bc0d6f96b965233b1f6903bd5738dcbc573c9dc535004badd6178,0,0,0,0,0,0,0.09,0,94.41,0.13,0,5.369999999999999
eafe49a71a880672cd401e83485aa160234207a446a83ab3854932bf93ff9971d9cef6d152ad7d8743300c7748daa41f450991c50dda4f46d5ff3878a33c7f56,0,0,0,0,0,0,0,0,98.19,0,0,1.8
92772c70b806bac2ba0392d15481a54a4d14f2642abb8890fc4c99df46d16459df430003c40883c0d5f9dcdc12ac6c8f55747355e583abb5a584002561199b2a,0,0.04,54.93,0,0.08,0,0,0,0,0,0,44.940000000000005
5531563284a4d8a0177a00814392e58e504f3f8921667b868750ea97f9f33e143b16b85c2523c8df9e6b5f0c49c68424a873e666e6c4cd7241712e5ee6fb1697,0,0.4,93.53,0,2.69,0,0,0,0,0,0,3.38
6b759d1d2ca31f5de970eb9b04d77fc1299eb02fde8570a938d7a9de0735e0a3666f17c1a1be289d2d07bdc8944c1620dcc11c8415724fa418c4e25950a1e33b,0.12,83.45,5.91,4.39,1.65,0.11,0,0,0,0.03,0,4.329999999999999
ff24ab422d0fef04d741286f20747a308f6bd8d54f78ee45cbdc5288dc291a7ad305423afd91657d8f988a37c4f4990168f6a3317b8196a6ca2704b28ae23782,0,10.7,54.54,0,31.27,0,0,0,0,0,0,3.4800000000000004
736ab911c85c9b6c19650955f8b7a5e8312fee254a1b5b0c24ea98c60a790cf5629db0d30db275827fb858695a8b6198db89f7f9a1f70a9ae82c7a3237543071,0,99.31,0.06,0,0,0,0,0,0,0,0,0.62
b148ca840ec509e7a27dbf7c6d8b3052b60f1a9f8a0b77daacef6edd7e58012ab726e4d5f87a995cccb7c9faaba74915ce1238d4ccdd0c4d579d82a195c6564f,0,0.6,62.19,0.01,23.76,0.58,0.0,0,1.13,0.0,0,11.72
d81283dc1c85fb96a5f7e0c7dee5a4e71bd775b0f955a2ba7ab403ea4a66a55a3c0a7a920b4b6b2d50647b3c8d767084a938f81e139d08bf7392b0f6209792ee,0,92.59,0,0,0,0,0,0,0,0,0,7.41
5e1c5d645c513f06d4feec56c62c94c6f5570beb368f3798e68ff3bdcdba9c06e6f59a6cbd75b53d459875676887f831bbc04db0d2070215f1c92b9d6753c839,0,0,94.0,0,0,0,0,0,0,0,0,6.01
5a1aa41ed747aa0302349b54a9c69079366be0f769309fe898ba6c1e493c537af0c2762b15ec62a72fb049c212bea82791f12740f83434088f40e6854852944c,0,0,95.71,0,0.23,0,0,0,0,0,0,4.05
47a33aadd1170fba9a4f490b56eec490852e65e29e34c8f821b4b2009f5b3d5caf3eb7b63e38aa87ad77e935ab7c8f02c4c026a8ed880476afb3ee4a72b9832b,30.04,53.34,0.46,0,0,4.0,0,0,0,0.01,0,12.149999999999999
7769388e8bc743604b5042050bdda5ffeec0f31315249185095a33bb19f74581835c74bacdd133c15875724b5e35b5e1d63e487c7e61e0b6012d557c528cd15c,1.21,2.69,51.66,2.36,6.39,13.09,3.47,0,6.66,0.31,0,12.15
1d7b5d55e67886a66fb62c8361f66069c579baf54b1bf77e5d76cabaa222d5177aaeab199f4897106a31b138a8eaa2cf56b5ec6f5b94ea6b1f059d7a5a74f92f,0,87.71,0,0,1.8,0,0,0,0,0,0,10.489999999999998
175fb8603a7d8daafbf949f02785499a4b41617f779b819016609d5ad627400a02fb4878639dc04a1c454cdb8ba00bd506758f44df90700f1929daf547bbcaf4,0,0,0,0,0,0,0,0,71.06,2.23,0,26.689999999999998
4d65f926dd5cc8c90bb68adb0af5d91a36c770188ac049f8314e97b18eb67b72b789485e7bf805ba5b82c0298b7aad9898f8ae1f20c90c6fdcedc4093afc0eff,0,0,0,0,99.84,0,0,0,0,0,0,0.16
bb377874206313890fd6beeecfcd439a6db80629848148bad38aefa222f231977876b37b64bb6f810711b6bd94684fe9e9ba11e7a327c9976d7e4b43fa2c2845,0,0,79.09,0,0.11,0,0,0,0,19.09,0,1.7300000000000002
4cb1cdeeaa03762103fcd83c5e8a5a3204197087b8f43eff7cdfdac940e34a6396fac2c2f5508c91f12eaca0b7e5fe1a4b437a6b1f9030c6086218dc4ac7706d,0,0,0,0,0,0,0,0,99.27,0,0,0.7300000000000001
053d9df0a325677dccb2958c772ab15f567e85aa2eed10090fa6cf5318a06dee39a89a2c8fca7c893350111cac3e6da06c5d7d139aef27441ee5da1271cd4123,0,79.01,0.02,0,1.29,0,0,0,0,0,0,19.660000000000004
d6729852f2d9c84c5404f6f908fa1b563be7828372194b9461add0059c7f19804afef2d13f78dfff70616651dc7bf5b3a3fe3187f852a6ccf49d39cce2c0fdf9,0,0.08,0,0,81.44,0,0,0,0,0,0,18.48
33acdcaaf7255cf7213faa4c42d91696fc0ab86a7178532c7b0daf341c37ef6a57387859b1e5af7f973fb636800bde1f7cbf48164fd658519d8a18bc93ebc629,0,0,97.73,0,0.49,0,0,0,0,0,0,1.78
9caedc27c00a42ac778ebb2eabde1760378fa131efa6c17890621672590daef32f33ca41d6bb9c6ff2a45ffeb9d50e8456b092706b32d5a1ff2698782eb20c53,0,99.63,0,0,0.27,0,0,0,0,0,0,0.1
f0f4ff87853d2a1bfc9b267895eeb6c160cc052aa2abe94027efb6476bceb79ece3e70f0e44869f4f614a39b802bec7511d5081442e2c6b83ca088aeb979b9d0,0,51.28,2.89,18.58,3.2,13.74,0,0,0.47,8.21,0,1.62
16291118ceb81901e2ca18000fd919003a846a865a0138f120ab04f9d3c2a1c9cc279052c6ee6fd56aefeb47c9582d73e5dd9a71893491d7d7b3c4a334d85e6c,0,0,98.25,0,0.46,0,0,0,0,0,0,1.3
518a9107c43993279cee94696aebb4750a0b17a879df8e2259765997042c2fc5838cfaa51d66852dfcc638d02e5b7d87c718d08691cd33bc7b4895e7ed207f68,0,92.76,0.31,0.02,0.09,0,0,0,0,0.1,0,6.7299999999999995
cf98b9cd38bfa3185a636e94b8499029cb624cec8dc05829ba33c6e144b6b9228c07c86211768ee51d0a0c8f24c6aa50c2583a93f9e3ab2205329a803539309c,0,0,86.48,0,0.14,0,0,0,0,11.49,0,1.8900000000000001
4165408b58f91183ec9edc4fb376a64e13d94e38f588fc4d296c47d77e50b3cbab32d53a50836454008d0830f805def8019928bcfba3f70d0c9226becea28211,0,6.15,92.56,0,0,0,0,0,0,0,0,1.28
06e4b859b7f7858349d1b05652b1a00cb4088396680ba193236c1d886fb0fd6b92792bad842718bbd53f4764a3f917ee85ddefc721f2d153590c9f330dc04159,0,0,0,0,0,0,0,0,0,0,0,100.0
a00cc08ca96755f93855a42bc5a68eaa9af2e006c4e6750266418babe2940fa0172fdf5949f4e7e93e51bd917da3a6fecb22f0512a6376ddbfe8adac1847d6a0,0,5.08,94.92,0,0,0,0,0,0,0,0,0
2825f3a42bae94378614adcb9a404cf11ca1c61e18b2453572aeb0cbb4905dbc1e7f3b18312d298b17b0758c2adb7cf12c205cf20138db6ee5c857083987af09,0,84.6,11.91,0,0,0,0,0,0,0,0,3.5
5ccbd9f4e39d5fce4af87b8053b055f80769eeab424bfb482e1ad2cb53bc013157656adcf960ff8fd6fad0e15ebe740980dc8536d005a563fc8f98cd85b8caa4,0,77.13,0.37,0,20.31,0,0,0,0,0,0,2.1799999999999997
6a1a85b98dd66ef63b4c79e53a0a1b62c3b07fa3c77cc96d49bbb32b50784e4b06a2b2875eff3d76acc795ed1f0d43a42fd4fc1951a303d6a518c494955667a7,2.44,45.94,25.24,0,0.51,0,0,0,12.63,0,0,13.24
e7fdc7c20188f0c83a18e1da471ea18e68803e08ac3be944860b30139b24664014195e64513aea8c2e6fd6f9003a4d55aa22dd7b48b93aa9c6cd75f49d93977c,0,68.25,0,4.7,0.01,18.42,0,1.17,0,0,0,7.430000000000001
72eb9535f409c39f727ac9fb812fb5bfc8e85c4aa41dd596f1169d417c733395c4a8abe7b8bf2208602619d46d5d44b3b204a1deddc7b8003c232e88fec61fa5,1.29,94.25,0,0.04,0.13,0,0,0.01,0,0,0,4.289999999999999
1459482a6b795ff261f52b5348d146bef5ae98576df384f22bb806ce2634906164b444077268caae75d6e3fa61890897c99d726a6bd915fd6cdced3de17b8e78,0,92.52,1.12,0,0,0,0,0,0,0,0,6.36
7a6863f718246357b37621c1bc1ae016ffd498fd25a9dd6937aead4a5f003ff56fe638cd9ad5588ac19888370759abaf2ef40aa31fed0544873b50a46960f106,0,80.46,0,0,0.19,0,0,0,0,13.64,0,5.71
e4b3162be33b7675b0cf35f3d14ff0d36c03a44d518c1f2333056dc66f89537776460951893f4267427ba33820f1a459cd542cb5e98192c461129b1d7e8814fe,0,83.51,0.98,0,0,0,0,0,0,0,0,15.509999999999998
eaaeb76d6de748f114c9bdf7611cc94d1ceea111dd4c6360cd89cab7c7d239d104c2afdd1fe616e3d28d8031ced3113e46a7f4cae92cd6d56ded8b54afe97299,0,65.81,11.1,0,0,0,0,0,0,0,0,23.1
fe9c8652209351f538a7844dcf045af3a0559df13832b1b7be69218246e94205d43dd7cf131af7be3cb96a5b670f0d858fc5aaffe654b14dbca9225a5d702426,0,6.06,84.23,0,0,0,0,0,3.18,0.63,0,5.9
beaa54258a1b9231aa321e5311f906178c2b53bf41baf39d400e835b0108f3f679325fb90be42124008283df352a4affd27071f309195ee249043bbf808155ad,0,0,0,0,0,0,0,0,0,0,0,0
55a866826a60c214ad7a9f064b57efd4887ff39f9d797f98563ce0dc3cc68cb167c681cc9a971267d7478d3df4acf0203bfcb2373bbf7af8099a018122f57d8e,73.66,14.73,1.16,0,0.66,0.07,0,0,5.32,0.04,0,4.340000000000001
4bd3e559bd3f26e19118fb34970282bc266c36059222e177d89346cb79082aa165f8bbd58dbc70c8f9dc55ea6c9ac16b65dd6d1b91d40462ac39bc73415ef300,0,94.21,0,0,0.12,0,0,0,0,0,0,5.65
dc7bddfd47ca6ae02eb07a57f0d2c75e2bc3bc9480d1ebe7f059b2747722d297a7f9425653f3952d384944d38524b80857e22e7c3485dc79b00cbe5128ef171e,0,0,0,0,0,0,0,0,98.68,0,0,1.3199999999999998
bfc6ce0019f68468ad8313db1b1476926c7dbc6665c8fb1342cda1668afbe52ab6e7180ab1ab468a2f38ba6a23ac7a9d1c477e265780f7a7129277dcf8732cea,0,81.48,0.14,0,7.9,0,0,0,0,0,0,10.47
3d6553a8c5a094d35793c677f5aa42a47d50c3bfdd988a48ffbf013040b96bb4ff6bd0cde95641bcb114c0c1494d160044dd35993822354946c0d0456f81ebf2,0,12.81,66.94,0.2,14.75,0.84,0,0,0,0,0,4.479999999999999
7ccf2e08a2fd334b16b553bcf169eb075416b0c945c27ee93b55fa3fc837ede7aee89e4324d71dbe9b761852636fdb0fe73e3022d40cb090cf4b4a0d1c3859cb,0,0,0,0,76.49,0,0,0,0,0,0,23.510000000000005
cd60e1c3bb8ec3c8db675357778659609b1aaaa01290f72e346b23e6327cd5de797df11aec9c6d01b59bd4c516c676a9b64eee451f25fe7058c1152bee0a998a,0,0,0,0,0,0,0,0,0,0,0,0
2a0c80bfb448ca6cbaf81605ab2bf34f7918551fa961e7bbc59aaff33b9a05f1776d450d843d88c7c91e2f202ff3a4eedcf72ac6d8e04cf4db23d254d4181dd0,0,85.62,0,0,0.14,0,0,0,0,0,0,14.25
99f063e03b32f3ceeaebc4a5d5cd65bace65314646d90670cab968a42447e21b0b4edd08e12b10d8a1e129d133c4c18ccacf0c3e48d9c16b8ee467e0fd1cfc4e,0,2.27,84.95,0,9.8,0,0,0,0,0,0,2.98
431c2b18cce2a940701c51d1f7f2d75f0afc2ff0729b0f105abe68424b904abec1547195496e4d974dc5dc575aabbc324267ecf7f9da09bfe629ca1af5ff51fb,0,2.48,31.2,0,4.65,0.49,0,0,0,0,0,61.169999999999995
a657055087913e4f9202308f913e0dc4f7ebc22830e92845b3168ae24a6108c9abe810fbd58f2c7a1a442554135cdf5cfa8f46b181058d663e68705bffbebf26,0,76.54,0.04,0,0.42,0,0,0,0,0,0,23.02
1eb52db115804d1306c2850cbc518d8413e25128e7ef8be3e96a0326c2abadf0bf6af00fbf6c42233431e08d24883055fa33d265c4a63393e0d35640cdb8b865,0,0,0,0,0,0,0,0,95.82,0,0,4.18
b39a80b35102ca8d4fd45dcec161b80d3dac2cf4f9fc7b839699ab13fd3d61af10b3dc7202e5fc7bfc57c034aab8aab4a1260c6625c5b2aff04acae76372f670,0,90.0,0.84,0,0,0,0,0,0,0,0,9.150000000000002
f20e2ba01e8f7f6292b54750922e4acd9f1d5673a12affa735cf5b3eeccfcab5821428fe1ed315c9af68d75a34d3f2a1e8e4a13e854404500e44a06a4e478487,0,57.63,0.57,0,0,0,0,0,0,0,0,41.809999999999995
3301e7b209f09a425d92c58c5e23537b65233eb8621d14f851d5551c17073a05fa34855405cc572a035e25b8cfef102b60e04deb0e79279ce483ef0b45f130f1,0,0,0,0,0,0,0,0,97.23,0.0,0,2.77
1d0fbc5e70de65b283ac2d56833f9c4763170b6f24fd28a1be4bf0a068490c36243cb977d5ced13a00f967948d3144f98d8daafae599e9d9abbef60a2e796bcb,0,0,0,0,0,0,0,0,0,0,0,0
e6db8026d6d45cb4e10f51c9872a2d4bd8685e9c1b393bbd6827b6876cebc1697951a07bfb4cdcf1c92bda5411a24ce06f88d7e15fafd2ced2a707328ef878cd,0,0,0.01,0.03,0.13,0.03,0,0,0.02,2.91,0,96.88
6df42b7a242cd24f65b43e1d5a2d7737dc0cffbde5c279bd6b83e95c853e7014982ef78be694c5b09dafeb516e9363b3c53597305aebff2f3bd3db09f094f0c7,0,98.25,0,0,0.26,0,0,0,0,0,0,1.49
faa9a86c5772addda9edaf502e0abb8d515fb6617bf83d98922ce46b4847b5cd0f5399186613f18c62b932a2cd82615c1efee006154c4ecde4824df909d5401d,0,85.35,0.89,0,3.74,0,0,0,0,0,0,10.020000000000001
253df6140492ef4f52ec5258e3772df25f0c4f43b3d790b83559dc7f041c503df8c77697bda1f49037138fcaa49e316c4682256d3083c64140b29585daa80c5d,0,80.73,1.42,0,0,0,0,0,0,0,0,17.85
6d261fa9168d3e2d24b3510b8fac2965ed076f7fde0efd211573a206a1679cd810ee4de19f73f51e574540682beb8e49411235aa1f245c99708d0609831eec46,0,16.2,72.96,0,9.25,0,0,0,0,0,0,1.59
07fe4e37bfaf9f6a476ccb2f426398b4982c5ecb664ce8bdd6e4805d24f0108b8ffbe14c2ea4fb226ca9824c1f6c9fd3c452d00c5cb388672ed04c38eddcf397,0,14.75,42.96,0,0.41,39.31,0,0,0,0,0,2.56
b49a47fe18a3ce5c4f63a02c582b0cbc61e05428058afc8dc8bc3646d6048a2a14e6a9fe604214fcd6f2a792f914aa73da6435227d147e2875618c03e427b80a,0,0,0,0,0,0,0,0,0,0,0,100.0
dea27eab7bf742b80464b4149a26cdf9750018753c0ff2a653038baa86904da45af226c12b4430d348fc005ded6d2d67d49f854b4522d06751bb9f896562c77d,0,60.83,8.95,0,1.18,0,0,0,0.06,0,0,28.98
1f6c45f923017a55367a1341503c38e11ab4ea545122bda7f2d7b265c7feb0b6b5ccfdff5abe9d39e6140723c963507ee81be7b003cc1ee1f2c0ba3810be8dd9,0,0,0,0,0,0,0,0,0,0,0,0
